EXTERNALIDENTIFIER,DEPTH,HEIGHT,WIDTH,MAXDIM,MINDIM,TRAILERCASEQUANTITY,WEIGHT,TCWEIGHT,PPA,MAPE,ITEMVELOCITY,UNITSPERLARGETOTE,UNITSPERSMALLTOTE,UNITSPERQUARTERTOTE,UNITSPERHALFTOTE,RECOMMENDED_PPA,NEED_TO_CHANGE
567371138,5.5,2.5,11,11,2.5,9,1.71,15.35,PICK_MODULE,35.93,4.927272727,35,18,4,9,MATRIX,Y
568306984,9.5,2.3,12.5,12.5,2.3,8,1.55,12.42,OFFLINE_PICK,22.16,4.909090909,19,10,2,5,MATRIX,Y
2619318,13.75,6.75,15,15,6.75,3,3.76,11.29,PICK_MODULE,53.9,4.909090909,4,2,0,1,MATRIX,Y
576134109,9.5,6.75,6.25,9.5,6.25,1,3.66,3.66,PICK_MODULE,77.17,4.909090909,13,7,2,3,MATRIX,Y
571983300,11,1.75,3,11,1.75,12,0.15,1.81,PICK_MODULE,59.51,4.909090909,91,46,11,23,MATRIX,Y
565432785,7,5,9.5,9.5,5,8,2.15,17.18,PICK_MODULE,114.03,4.909090909,16,8,2,4,MATRIX,Y
554868843,10.25,1.25,10.75,10.75,1.25,4,1.2,4.81,PICK_MODULE,133.95,4.909090909,38,19,4,10,MATRIX,Y
4010750,4,5.25,4,5.25,4,3,0.95,2.85,PICK_MODULE,134.1,4.890909091,63,32,7,16,MATRIX,Y
556615391,11.5,3,11.5,11.5,3,6,0.95,5.72,PICK_MODULE,89.57,4.890909091,13,7,2,3,MATRIX,Y
564263370,13,2.25,16,16,2.25,4,1,4.01,PICK_MODULE,62.78,4.890909091,11,6,1,3,MATRIX,Y
962612,1.5,7.5,2,7.5,1.5,12,0.45,5.42,PICK_MODULE,148.94,4.890909091,233,118,27,58,MATRIX,Y
574165163,8.5,7.5,4.5,8.5,4.5,2,0.65,1.3,PICK_MODULE,127.66,4.890909091,18,9,2,5,MATRIX,Y
569813068,6,6,11,11,6,2,1.5,3.01,PICK_MODULE,73.6,4.890909091,13,7,2,3,MATRIX,Y
565599196,8.5,4,8.5,8.5,4,2,3.26,6.52,PICK_MODULE,104.1,4.890909091,18,9,2,5,MATRIX,Y
573095763,8,7.5,11,11,7.5,1,8.88,8.88,PICK_MODULE,55.79,4.890909091,8,4,1,2,MATRIX,Y
567079632,7.9,8,8,8,7.9,1,17.6,17.6,PICK_MODULE,64.36,4.890909091,10,5,1,3,MATRIX,Y
4672052,2,9.5,2.75,9.5,2,6,1.2,7.22,PICK_MODULE,69.65,4.872727273,100,51,12,25,MATRIX,Y
9207053,6,0.29,11,11,0.29,8,0.55,4.41,PICK_MODULE,21,4.872727273,274,139,32,68,MATRIX,Y
566033119,4.5,2.5,13,13,2.5,4,0.4,1.6,PICK_MODULE,117.55,4.872727273,36,18,4,9,MATRIX,Y
563838249,3,4,2.5,4,2.5,12,0.75,9.03,PICK_MODULE,16.67,4.872727273,175,89,21,44,MATRIX,Y
551941559,4.25,3,8.25,8.25,3,6,1.15,6.92,PICK_MODULE,79.34,4.872727273,50,25,6,12,MATRIX,Y
575659423,8.5,8.5,4.25,8.5,4.25,3,3.19,9.57,PICK_MODULE,48.34,4.872727273,17,9,2,4,MATRIX,Y
554725248,1.75,1.5,3.5,3.5,1.5,6,0.05,0.29,PICK_MODULE,30.3,4.872727273,571,290,67,143,MATRIX,Y
573616180,10,5.25,11,11,5.25,2,2.66,5.32,PICK_MODULE,50.69,4.872727273,9,5,1,2,MATRIX,Y
568335728,14.75,5,12,14.75,5,2,3.16,6.32,PICK_MODULE,39.72,4.872727273,6,3,1,1,MATRIX,Y
575222516,6.25,6,2,6.25,2,8,0.2,1.59,PICK_MODULE,73.37,4.872727273,70,35,8,17,MATRIX,Y
568516264,11.9,13,3.1,13,3.1,3,2.01,6.02,PICK_MODULE,63.95,4.872727273,11,6,1,3,MATRIX,Y
550547124,11.25,11,9.75,11.25,9.75,2,3.31,6.62,PICK_MODULE,62.76,4.872727273,4,2,1,1,MATRIX,Y
554750726,8,2.5,12.5,12.5,2.5,8,1.25,10.02,OFFLINE_PICK,87.8,4.854545455,21,11,2,5,MATRIX,Y
552764593,2.75,5,2.75,5,2.75,12,1.05,12.64,PICK_MODULE,23.7,4.854545455,139,70,16,35,MATRIX,Y
555911930,7,10.05,7,10.05,7,1,10.38,10.38,PICK_MODULE,21.47,4.854545455,11,5,1,3,MATRIX,Y
555825097,10.75,6.75,10.75,10.75,6.75,4,3.46,13.85,PICK_MODULE,44.23,4.854545455,7,3,1,2,MATRIX,Y
554368930,9.25,0.12,7.25,9.25,0.12,40,0.05,1.95,PICK_MODULE,34.33,4.854545455,652,331,77,163,MATRIX,Y
574903419,7.25,1.5,3,7.25,1.5,12,0.55,6.61,PICK_MODULE,69.04,4.854545455,161,82,19,40,MATRIX,Y
565257608,7,6,8,8,6,2,0.9,1.81,PICK_MODULE,36.51,4.854545455,16,8,2,4,MATRIX,Y
552460558,9.75,5.75,9.5,9.75,5.75,1,10.34,10.34,PICK_MODULE,129.2,4.854545455,10,5,1,2,MATRIX,Y
573054446,2.3,2.3,7,7,2.3,4,0.6,2.41,PICK_MODULE,187.01,4.854545455,142,72,17,35,MATRIX,Y
571854740,3,7,3,7,3,6,1.15,6.92,PICK_MODULE,65.71,4.854545455,83,42,10,21,MATRIX,Y
565724062,3,3,10.5,10.5,3,4,0.95,3.81,PICK_MODULE,99.79,4.854545455,56,28,7,14,MATRIX,Y
1134724,5.5,11.5,3.5,11.5,3.5,4,3.31,13.24,PICK_MODULE,84.91,4.836363636,24,12,3,6,MATRIX,Y
573920862,14,14.75,2.75,14.75,2.75,3,1.75,5.26,PICK_MODULE,71.97,4.836363636,9,5,1,2,MATRIX,Y
9545607,6.75,9,2.1,9,2.1,6,1.4,8.41,PICK_MODULE,155.98,4.836363636,41,21,5,10,MATRIX,Y
9284132,6,6,3,6,3,12,1.65,19.86,PICK_MODULE,78.56,4.836363636,49,25,6,12,MATRIX,Y
564827435,5,3.4,8,8,3.4,9,1.1,9.92,PICK_MODULE,22.08,4.836363636,39,20,5,10,MATRIX,Y
565223567,4,5,6,6,4,4,1.45,5.81,PICK_MODULE,46.19,4.836363636,44,22,5,11,MATRIX,Y
567447612,9.25,7,7,9.25,7,2,1.71,3.41,PICK_MODULE,137.71,4.836363636,12,6,1,3,MATRIX,Y
557098026,2.75,5.25,2.75,5.25,2.75,24,0.5,12.05,PICK_MODULE,168.64,4.836363636,132,67,16,33,MATRIX,Y
569672648,6.5,1.75,5.5,6.5,1.75,8,0.5,4,PICK_MODULE,134.46,4.836363636,84,43,10,21,MATRIX,Y
572008206,9,5,2,9,2,24,0.1,2.39,PICK_MODULE,101.29,4.836363636,58,30,7,15,MATRIX,Y
280973,1,7,2,7,1,24,0.15,3.61,PICK_MODULE,83.98,4.836363636,375,190,44,94,MATRIX,Y
572477345,4.75,9.75,2.5,9.75,2.5,6,1.5,9.03,PICK_MODULE,77.95,4.836363636,45,23,5,11,MATRIX,Y
573712138,3,2,7,7,2,24,0.3,7.22,PICK_MODULE,70.34,4.836363636,125,63,15,31,MATRIX,Y
575256235,7,2.5,4,7,2.5,6,0.8,4.81,PICK_MODULE,111.81,4.836363636,75,38,9,19,MATRIX,Y
569949354,2.5,6.25,1.75,6.25,1.75,24,0.2,4.78,PICK_MODULE,115.2,4.836363636,192,97,23,48,MATRIX,Y
4083334,5,2.5,2.75,5,2.5,24,0.45,10.83,PICK_MODULE,54.13,4.836363636,153,77,18,38,MATRIX,Y
556611496,19,4.25,15,19,4.25,4,10.54,42.14,OFFLINE_PICK,86.08,4.818181818,4,2,1,1,MATRIX,Y
555544765,12,6.5,15.5,15.5,6.5,1,2.56,2.56,PICK_MODULE,52.62,4.818181818,4,2,1,1,MATRIX,Y
556094229,2.5,2.1,9.75,9.75,2.1,6,1.5,9.02,PICK_MODULE,22.31,4.818181818,103,52,12,26,MATRIX,Y
553700522,4,3,7.5,7.5,3,5,0.25,1.25,PICK_MODULE,20.98,4.818181818,58,30,7,15,MATRIX,Y
564270816,5,2,8,8,2,6,0.4,2.4,PICK_MODULE,56.62,4.818181818,66,33,8,16,MATRIX,Y
557651971,6,9,6,9,6,4,1.1,4.41,PICK_MODULE,34.14,4.818181818,16,8,2,4,MATRIX,Y
573929814,8,3,9,9,3,4,1,4.01,PICK_MODULE,89.48,4.818181818,24,12,3,6,MATRIX,Y
573709591,15,6.25,13.5,15,6.25,1,2.81,2.81,PICK_MODULE,19.04,4.818181818,4,2,0,1,MATRIX,Y
564272900,4,11.75,2.75,11.75,2.75,18,0.4,7.22,PICK_MODULE,32.09,4.818181818,41,21,5,10,MATRIX,Y
573919992,3.5,15,24.25,24.25,3.5,3,3.66,10.99,PICK_MODULE,89.44,4.818181818,4,2,0,1,MATRIX,Y
573314570,7.25,11.25,3,11.25,3,6,0.5,3,PICK_MODULE,55.63,4.818181818,21,11,3,5,MATRIX,Y
575221469,2.5,2.5,2.5,2.5,2.5,24,0.2,4.78,PICK_MODULE,37.51,4.818181818,336,170,40,84,MATRIX,Y
575355584,3.5,12,23,23,3.5,3,3.51,10.54,PICK_MODULE,65.94,4.818181818,5,3,1,1,MATRIX,Y
564125269,11,2.5,10,11,2.5,6,1.1,6.61,PICK_MODULE,38.41,4.818181818,19,10,2,5,MATRIX,Y
551953504,6.25,6.25,5.25,6.25,5.25,4,3.86,15.45,PICK_MODULE,109.14,4.8,26,13,3,6,MATRIX,Y
554850082,3.5,7,1.5,7,1.5,12,0.65,7.81,PICK_MODULE,32.21,4.8,143,72,17,36,MATRIX,Y
568085266,14,3.75,12,14,3.75,2,2.41,4.82,PICK_MODULE,70.9,4.8,8,4,1,2,MATRIX,Y
574585177,10.75,2.15,5.5,10.75,2.15,9,2.01,18.06,PICK_MODULE,64.27,4.8,41,21,5,10,MATRIX,Y
575499577,13.75,13,3,13.75,3,3,1.96,5.87,PICK_MODULE,40.89,4.8,10,5,1,2,MATRIX,Y
576030042,9,7,2.25,9,2.25,4,0.5,2,PICK_MODULE,40.85,4.8,37,19,4,9,MATRIX,Y
567071728,9,11,9,11,9,6,1,6.02,PICK_MODULE,74.68,4.8,6,3,1,1,MATRIX,Y
555064857,15.5,6,15.5,15.5,6,1,3.31,3.31,PICK_MODULE,103.33,4.781818182,4,2,0,1,MATRIX,Y
562903301,7,6,9.25,9.25,6,1,1.5,1.5,PICK_MODULE,29.6,4.781818182,14,7,2,3,MATRIX,Y
550127257,3.5,2,5,5,2,24,0.2,4.82,PICK_MODULE,51.69,4.781818182,150,76,18,37,MATRIX,Y
576053289,9.7,3.41,9.5,9.7,3.41,3,1.75,5.24,PICK_MODULE,31.58,4.781818182,17,8,2,4,MATRIX,Y
571722222,7,2.5,6,7,2.5,6,1.2,7.22,PICK_MODULE,83.24,4.781818182,50,25,6,12,MATRIX,Y
573929794,14,5,13,14,5,2,1.75,3.51,PICK_MODULE,69.4,4.781818182,6,3,1,1,MATRIX,Y
570779701,5,9,3,9,3,6,0.85,5.11,PICK_MODULE,64.86,4.781818182,39,20,5,10,MATRIX,Y
1078160,10.2,10.7,4,10.7,4,12,1.24,14.93,PICK_MODULE,28.69,4.763636364,12,6,1,3,MATRIX,Y
574638940,6,2.5,5.5,6,2.5,6,0.3,1.81,PICK_MODULE,76.98,4.763636364,64,32,7,16,MATRIX,Y
575402824,6.25,1.75,1.75,6.25,1.75,6,0.65,3.9,PICK_MODULE,77.88,4.763636364,274,139,32,68,MATRIX,Y
573414068,6,3,2,6,2,6,1.15,6.92,PICK_MODULE,19.93,4.763636364,146,74,17,36,MATRIX,Y
9223896,8,6,3.25,8,3.25,12,0.9,10.84,PICK_MODULE,25.79,4.763636364,34,17,4,8,MATRIX,Y
553513117,3.5,7,3.75,7,3.5,12,1.75,21.05,PICK_MODULE,75.13,4.745454545,57,29,7,14,MATRIX,Y
552867639,3,7.75,4,7.75,3,6,0.75,4.51,PICK_MODULE,87.95,4.745454545,56,29,7,14,MATRIX,Y
554782315,2.25,1,7.25,7.25,1,6,0.05,0.29,PICK_MODULE,137.47,4.745454545,322,163,38,80,MATRIX,Y
556201051,13,11,5.25,13,5.25,2,0.85,1.71,PICK_MODULE,15.42,4.745454545,7,4,1,2,MATRIX,Y
570677929,6,11,6,11,6,3,0.25,0.75,PICK_MODULE,113.42,4.745454545,13,7,2,3,MATRIX,Y
575039329,9,6.5,3,9,3,2,2.46,4.92,PICK_MODULE,60.65,4.745454545,30,15,4,7,MATRIX,Y
574810791,11,7.34,8,11,7.34,1,12.44,12.44,PICK_MODULE,81.7,4.745454545,8,4,1,2,MATRIX,Y
575181959,7.5,3.5,4.5,7.5,3.5,6,0.9,5.42,PICK_MODULE,87.43,4.745454545,44,23,5,11,MATRIX,Y
566900664,5,1.5,7,7,1.5,2,0.15,0.3,PICK_MODULE,15.93,4.745454545,100,51,12,25,MATRIX,Y
551842782,6.5,5.5,6.5,6.5,5.5,6,0.45,2.71,PICK_MODULE,34.9,4.727272727,23,11,3,6,MATRIX,Y
556736266,4.75,1.25,4,4.75,1.25,18,0.1,1.79,PICK_MODULE,37.69,4.727272727,221,112,26,55,MATRIX,Y
4029078,12,4,4,12,4,3,0.9,2.71,PICK_MODULE,90.08,4.727272727,27,14,3,7,MATRIX,Y
569868221,2.25,8.5,2.75,8.5,2.25,4,1.4,5.62,PICK_MODULE,51.25,4.727272727,100,51,12,25,MATRIX,Y
567129245,10,1.25,11,11,1.25,6,0.7,4.21,PICK_MODULE,15.95,4.727272727,38,19,4,10,MATRIX,Y
572340955,9.5,3,4,9.5,3,4,2.06,8.22,PICK_MODULE,42.55,4.727272727,46,23,5,11,MATRIX,Y
568041160,8,3,10,10,3,4,2.61,10.42,PICK_MODULE,25.61,4.727272727,22,11,3,5,MATRIX,Y
563488566,7.5,1.5,5.5,7.5,1.5,8,1.45,11.63,PICK_MODULE,59.5,4.727272727,85,43,10,21,MATRIX,Y
555503984,11.75,7.5,9.75,11.75,7.5,1,3.31,3.31,OFFLINE_PICK,19.7,4.709090909,6,3,1,2,MATRIX,Y
4042386,1.75,7,1.75,7,1.75,12,0.35,4.21,PICK_MODULE,85.68,4.709090909,245,124,29,61,MATRIX,Y
7904550,6,3.75,7,7,3.75,4,3.66,14.65,PICK_MODULE,45.04,4.709090909,33,17,4,8,MATRIX,Y
575257755,4.5,5.75,2.25,5.75,2.25,8,0.8,6.41,PICK_MODULE,71.05,4.709090909,90,46,11,23,MATRIX,Y
575344152,12,5.5,10.5,12,5.5,6,2.11,12.64,PICK_MODULE,37.26,4.709090909,8,4,1,2,MATRIX,Y
556305196,7,10,4.5,10,4.5,2,9.23,18.46,PICK_MODULE,81.04,4.709090909,17,8,2,4,MATRIX,Y
574638958,7.5,2,14,14,2,3,0.62,1.87,PICK_MODULE,128.47,4.709090909,25,13,3,6,MATRIX,Y
556969025,10.5,3,6.5,10.5,3,4,3.06,12.24,PICK_MODULE,23.69,4.709090909,26,13,3,6,MATRIX,Y
4055880,4,0.75,5.5,5.5,0.75,36,0.15,5.42,PICK_MODULE,72.74,4.690909091,318,161,37,79,MATRIX,Y
563035345,5.25,3.25,3,5.25,3,4,0.15,0.6,PICK_MODULE,21.6,4.690909091,103,52,12,26,MATRIX,Y
563047670,12,0.75,10,12,0.75,12,1.5,18.05,PICK_MODULE,15.95,4.690909091,58,30,7,15,MATRIX,Y
555195081,2.25,2.25,4.75,4.75,2.25,36,0.45,16.25,PICK_MODULE,98.66,4.690909091,218,111,26,54,MATRIX,Y
568287635,8,3.5,7,8,3.5,6,0.4,2.41,PICK_MODULE,21.17,4.690909091,27,14,3,7,MATRIX,Y
573754728,4,2,14,14,2,4,0.5,2,PICK_MODULE,74.91,4.690909091,47,24,6,12,MATRIX,Y
573563238,6,4,4,6,4,6,2.46,14.75,PICK_MODULE,19.2,4.690909091,55,28,6,14,MATRIX,Y
573533052,8.5,3,10.5,10.5,3,4,1.56,6.22,PICK_MODULE,102.95,4.690909091,20,10,2,5,MATRIX,Y
571404714,11,3,5.75,11,3,4,1.9,7.62,PICK_MODULE,66.33,4.690909091,28,14,3,7,MATRIX,Y
574833246,9,2.75,3,9,2.75,4,1.15,4.61,PICK_MODULE,48.37,4.690909091,71,36,8,18,MATRIX,Y
575256352,4.25,1.25,3.5,4.25,1.25,24,0.35,8.39,PICK_MODULE,36.43,4.690909091,282,143,33,70,MATRIX,Y
568286518,11,2.5,8.25,11,2.5,6,2.81,16.86,PICK_MODULE,32.35,4.690909091,23,12,3,6,MATRIX,Y
551135097,3.5,7.75,2.25,7.75,2.25,6,0.7,4.21,PICK_MODULE,64.25,4.672727273,86,44,10,21,MATRIX,Y
555600491,6,6,4,6,4,4,0.65,2.6,PICK_MODULE,102.62,4.672727273,36,18,4,9,MATRIX,Y
567371101,6.25,8.5,1.75,8.5,1.75,6,1.1,6.62,PICK_MODULE,46.15,4.672727273,56,29,7,14,MATRIX,Y
713959,15,13,7,15,7,2,3.81,7.62,PICK_MODULE,18.41,4.672727273,4,2,0,1,MATRIX,Y
563577228,2,2,9,9,2,4,1.45,5.82,PICK_MODULE,33.91,4.672727273,146,74,17,36,MATRIX,Y
565924291,5,2.5,7.75,7.75,2.5,6,0.65,3.9,PICK_MODULE,110.97,4.672727273,54,27,6,14,MATRIX,Y
554446304,9,8.5,2,9,2,1,1.65,1.65,PICK_MODULE,154.4,4.672727273,34,17,4,9,MATRIX,Y
551308947,4.25,1.75,8.75,8.75,1.75,6,1.45,8.73,PICK_MODULE,63.51,4.672727273,81,41,9,20,MATRIX,Y
563838242,5,5,5,5,5,12,0.8,9.63,PICK_MODULE,18,4.654545455,42,21,5,10,MATRIX,Y
564192829,7,1,6,7,1,4,0.2,0.8,PICK_MODULE,34.29,4.654545455,125,63,15,31,MATRIX,Y
552894894,3.75,1.5,5.25,5.25,1.5,48,0.2,9.56,PICK_MODULE,96.75,4.654545455,178,90,21,44,MATRIX,Y
576753912,11,10,4,11,4,10,1.5,15.04,PICK_MODULE,36.78,4.654545455,12,6,1,3,MATRIX,Y
575699732,2.3,5.3,1.5,5.3,1.5,12,0.25,3,PICK_MODULE,102.57,4.654545455,287,145,34,72,MATRIX,Y
576091158,4.5,9.5,2.5,9.5,2.5,6,1.3,7.82,PICK_MODULE,38.51,4.654545455,49,25,6,12,MATRIX,Y
575222416,3,4,3,4,3,12,0.45,5.42,PICK_MODULE,21.49,4.654545455,146,74,17,36,MATRIX,Y
554339631,8.5,1,10,10,1,24,0.16,3.85,PICK_MODULE,59.82,4.654545455,62,31,7,15,MATRIX,Y
552248754,21,3.25,15,21,3.25,1,3.96,3.96,PICK_MODULE,92.06,4.636363636,5,3,1,1,MATRIX,Y
554345125,10,2.25,4,10,2.25,12,0.6,7.22,PICK_MODULE,48.64,4.636363636,58,30,7,15,MATRIX,Y
9231064,3,6.75,3,6.75,3,6,1,6.02,PICK_MODULE,40.71,4.636363636,86,44,10,22,MATRIX,Y
4021273,5,8.5,14,14,5,6,2.56,15.35,PICK_MODULE,24.74,4.636363636,9,4,1,2,MATRIX,Y
551483507,5,7.5,1,7.5,1,9,0.5,4.52,PICK_MODULE,30,4.636363636,140,71,16,35,MATRIX,Y
575588287,12,1,10,12,1,12,1.1,13.22,PICK_MODULE,39.03,4.636363636,44,22,5,11,MATRIX,Y
568371100,1.5,9,2.5,9,1.5,12,0.66,7.95,PICK_MODULE,89.75,4.636363636,156,79,18,39,MATRIX,Y
565709105,6,8.75,3.25,8.75,3.25,4,1.65,6.62,PICK_MODULE,52.91,4.636363636,31,16,4,8,MATRIX,Y
572484737,12,10,10,12,10,1,5.67,5.67,PICK_MODULE,86.41,4.636363636,4,2,1,1,MATRIX,Y
572428865,5.25,8,2.25,8,2.25,5,1.4,7.02,PICK_MODULE,78.75,4.636363636,56,28,7,14,MATRIX,Y
573481481,11,11,11,11,11,4,0.1,0.4,PICK_MODULE,90.7,4.636363636,4,2,0,1,MATRIX,Y
557647833,5,8,5,8,5,4,2.21,8.82,PICK_MODULE,93.71,4.636363636,26,13,3,7,MATRIX,Y
553463778,8,10,8,10,8,6,5.42,32.51,PICK_MODULE,36.8,4.618181818,8,4,1,2,MATRIX,Y
553484920,3,8,3,8,3,4,0.75,3.01,PICK_MODULE,123.57,4.618181818,73,37,9,18,MATRIX,Y
9216945,9,1,9,9,1,12,0.45,5.42,PICK_MODULE,27.89,4.618181818,65,33,8,16,MATRIX,Y
556111298,9.75,9.75,3.75,9.75,3.75,12,1.25,15.03,PICK_MODULE,53.49,4.618181818,15,7,2,4,MATRIX,Y
550912440,4,7,2,7,2,24,0.4,9.61,PICK_MODULE,129.41,4.618181818,94,48,11,23,MATRIX,Y
576985355,9,0.58,9,9,0.58,12,0.15,1.81,PICK_MODULE,115.92,4.618181818,112,57,13,28,MATRIX,Y
551113058,1.75,1.75,6.75,6.75,1.75,12,0.2,2.42,PICK_MODULE,80.58,4.618181818,254,129,30,63,MATRIX,Y
566958230,6,10,3,10,3,4,3.01,12.04,PICK_MODULE,82.68,4.618181818,29,15,3,7,MATRIX,Y
571948733,7.5,0.25,3.75,7.5,0.25,12,0.25,3.01,PICK_MODULE,65.35,4.618181818,747,378,88,186,MATRIX,Y
576339003,6.25,7,6.25,7,6.25,12,0.65,7.81,PICK_MODULE,51.53,4.618181818,19,10,2,5,MATRIX,Y
565358774,4.75,2.5,7.25,7.25,2.5,12,0.6,7.22,PICK_MODULE,63.45,4.618181818,61,31,7,15,MATRIX,Y
555372497,11,3.75,4.75,11,3.75,1,4.62,4.62,PICK_MODULE,120.29,4.6,27,14,3,7,MATRIX,Y
550505674,3.9,9.9,2,9.9,2,6,1.2,7.22,PICK_MODULE,18.28,4.6,68,34,8,17,MATRIX,Y
565160147,3.75,11,6,11,3.75,4,4.67,18.66,PICK_MODULE,59.9,4.6,21,11,2,5,MATRIX,Y
576973435,9,0.58,9,9,0.58,12,0.25,3.01,PICK_MODULE,93.12,4.6,112,57,13,28,MATRIX,Y
571319879,8,2,6.75,8,2,6,0.95,5.71,PICK_MODULE,93.63,4.6,49,25,6,12,MATRIX,Y
575759581,4,9,3,9,3,4,2.25,9.02,PICK_MODULE,272.3,4.6,49,25,6,12,MATRIX,Y
573754721,6,10,6,10,6,4,0.15,0.6,PICK_MODULE,136.13,4.6,15,7,2,4,MATRIX,Y
564312631,3.5,7.25,3,7.25,3,3,1.6,4.81,PICK_MODULE,97.7,4.6,69,35,8,17,MATRIX,Y
552019187,3.5,1.75,2,3.5,1.75,144,0.1,14.34,PICK_MODULE,79.6,4.581818182,429,217,50,107,MATRIX,Y
9240902,4,2.75,2.75,4,2.75,12,0.75,9.03,PICK_MODULE,10,4.581818182,174,88,20,43,MATRIX,Y
4073072,7.75,1.75,3.5,7.75,1.75,12,0.95,11.42,PICK_MODULE,50.98,4.581818182,111,56,13,28,MATRIX,Y
565452852,2.25,6.5,2.25,6.5,2.25,6,0.35,2.11,PICK_MODULE,28.92,4.581818182,160,81,19,40,MATRIX,Y
565290425,3.75,6.25,1.75,6.25,1.75,6,0.65,3.9,PICK_MODULE,48.61,4.581818182,128,65,15,32,MATRIX,Y
576641930,3.5,5.5,2.75,5.5,2.75,6,0.2,1.19,PICK_MODULE,9,4.581818182,99,50,12,25,MATRIX,Y
566782442,4.75,1.75,8,8,1.75,6,0.7,4.21,PICK_MODULE,30,4.581818182,79,40,9,20,MATRIX,Y
555944628,7.25,4,4,7.25,4,4,2.31,9.22,PICK_MODULE,68.91,4.581818182,45,23,5,11,MATRIX,Y
575075615,3.75,10.5,3.75,10.5,3.75,12,1.3,15.64,PICK_MODULE,107.93,4.581818182,36,18,4,9,MATRIX,Y
576091229,10.25,1.91,9.25,10.25,1.91,6,1.3,7.82,PICK_MODULE,110.01,4.581818182,29,15,3,7,MATRIX,Y
576223171,3.75,7.5,3.75,7.5,3.75,4,0.9,3.61,PICK_MODULE,92.38,4.581818182,50,25,6,12,MATRIX,Y
565118586,6.25,2.75,5.75,6.25,2.75,4,0.8,3.2,PICK_MODULE,21.2,4.581818182,53,27,6,13,MATRIX,Y
554981999,5,2.25,8,8,2.25,6,0.35,2.11,PICK_MODULE,122.25,4.563636364,58,30,7,15,MATRIX,Y
565358883,2.5,6.75,2.5,6.75,2.5,8,0.9,7.22,PICK_MODULE,33.17,4.563636364,124,63,15,31,MATRIX,Y
565342461,7,1.25,10,10,1.25,8,1.35,10.84,PICK_MODULE,43.42,4.563636364,60,30,7,15,MATRIX,Y
573963089,2,6,2,6,2,6,0.3,1.81,PICK_MODULE,50.18,4.563636364,219,111,26,55,MATRIX,Y
572625494,7.75,3.5,4.75,7.75,3.5,2,2.76,5.52,PICK_MODULE,38,4.563636364,41,21,5,10,MATRIX,Y
564309839,1.5,3.25,1.25,3.25,1.25,36,0.05,1.75,PICK_MODULE,108.42,4.563636364,862,437,101,215,MATRIX,Y
554931426,7,1.5,3,7,1.5,12,0.3,3.61,PICK_MODULE,79.44,4.563636364,167,84,20,42,MATRIX,Y
564199268,4,2.5,9,9,2.5,4,1.65,6.62,PICK_MODULE,53.74,4.545454545,58,30,7,15,MATRIX,Y
550546071,13.5,3.5,11.5,13.5,3.5,3,3.36,10.08,PICK_MODULE,90.03,4.545454545,10,5,1,2,MATRIX,Y
557358987,5.75,3.5,3.75,5.75,3.5,6,0.45,2.71,PICK_MODULE,52.43,4.545454545,70,35,8,17,MATRIX,Y
565474703,6,2.5,10,10,2.5,12,0.25,3.01,PICK_MODULE,104.1,4.545454545,35,18,4,9,MATRIX,Y
574976664,13.5,3.25,11.5,13.5,3.25,3,3.21,9.63,PICK_MODULE,34.78,4.545454545,10,5,1,3,MATRIX,Y
573004192,6.25,1.75,6.25,6.25,1.75,6,0.75,4.51,PICK_MODULE,76.67,4.545454545,77,39,9,19,MATRIX,Y
575257749,3,2.75,4.25,4.25,2.75,8,0.3,2.41,PICK_MODULE,21.26,4.545454545,150,76,18,37,MATRIX,Y
577181104,11.75,2.5,3,11.75,2.5,4,1.1,4.41,PICK_MODULE,42.39,4.545454545,60,30,7,15,MATRIX,Y
556195933,8,7,9,9,7,2,1.15,2.31,PICK_MODULE,21.24,4.545454545,10,5,1,3,MATRIX,Y
551805749,10.25,5.5,8,10.25,5.5,6,0.34,2.04,PICK_MODULE,146.89,4.527272727,12,6,1,3,MATRIX,Y
4660870,2.25,1.25,6.25,6.25,1.25,12,0.35,4.21,PICK_MODULE,24.65,4.527272727,299,151,35,75,MATRIX,Y
565268626,11.75,7.5,15.25,15.25,7.5,1,3.36,3.36,PICK_MODULE,78.9,4.527272727,4,2,0,1,MATRIX,Y
572931394,12,8,4,12,4,2,4.71,9.43,PICK_MODULE,39.61,4.527272727,14,7,2,3,MATRIX,Y
551965444,4.5,2.2,10.5,10.5,2.2,6,2.46,14.73,PICK_MODULE,103.24,4.527272727,51,26,6,13,MATRIX,Y
570890505,10.5,9.5,11.5,11.5,9.5,4,0.15,0.6,PICK_MODULE,23.96,4.527272727,5,2,1,1,MATRIX,Y
571856521,6,2,6.25,6.25,2,5,0.4,2,PICK_MODULE,53,4.527272727,70,35,8,17,MATRIX,Y
565327530,6.25,1,8,8,1,10,0.7,7.01,PICK_MODULE,102.43,4.527272727,105,53,12,26,MATRIX,Y
566786521,3,2.75,5.25,5.25,2.75,5,0.15,0.75,PICK_MODULE,16.4,4.509090909,121,61,14,30,MATRIX,Y
565627453,8.5,3.25,11,11,3.25,1,5.22,5.22,PICK_MODULE,21.17,4.509090909,17,9,2,4,MATRIX,Y
567471846,2.75,2,5.5,5.5,2,12,0.2,2.41,PICK_MODULE,94.77,4.509090909,174,88,20,43,MATRIX,Y
566054018,2.25,9.25,2.75,9.25,2.25,4,1.6,6.42,PICK_MODULE,72.08,4.509090909,92,46,11,23,MATRIX,Y
